0.01160535,0.01382772,0.01149543,0.01942934,0.02834916,0.02238679,0.01507015,0.0172604,0.9982576,0.0285713,0.01221229,0.01425392,0.01140919,0.01859687,0.02407,0.02130589,0.01479748,0.01808886,0.9983192,0.03083651,0.01278885,0.01487441,0.01182121,0.01834971,0.02665134,0.02165985,0.01545946,0.01815693,0.9982116,0.03105165,1
0.0171609,0.019573,0.01625555,0.02519901,0.03345913,0.02759749,0.02063581,0.02338684,0.9969705,0.04023488,0.01786881,0.02046065,0.01628384,0.02350837,0.0288449,0.0259809,0.02000131,0.0242569,0.9970529,0.04282685,0.0181195,0.02074848,0.01645401,0.02402651,0.03182492,0.02678243,0.02068572,0.02462578,0.9969103,0.04241004,1
0.01151205,0.01344473,0.01057724,0.01664145,0.02387829,0.01914855,0.01350558,0.01666774,0.9985533,0.02814419,0.0117429,0.01373894,0.01048249,0.01620705,0.02038226,0.01916737,0.0134355,0.01715964,0.9985777,0.0297591,0.01236917,0.01414362,0.01077575,0.01633366,0.02300349,0.01915968,0.01380405,0.01752648,0.9984805,0.03011354,1
0.01113292,0.01318332,0.01090571,0.01644072,0.02330829,0.01877757,0.01348849,0.01596076,0.998621,0.02713785,0.01160271,0.01341809,0.01066198,0.01598235,0.02001153,0.01863066,0.01339364,0.01639323,0.9986482,0.02867377,0.01228183,0.01396773,0.01070689,0.01521106,0.02122292,0.01750473,0.01267615,0.01557053,0.9986573,0.02883813,1
0.02052971,0.0230646,0.01925414,0.03103372,0.04424521,0.03353358,0.02385827,0.0271707,0.9955369,0.04721693,0.02121471,0.02401325,0.01892346,0.02931523,0.03931019,0.03325118,0.02384666,0.02805065,0.9956489,0.04932305,0.02172415,0.02442696,0.01985683,0.02986047,0.04204468,0.03322168,0.02444972,0.0285082,0.9954523,0.04937752,1
0.02251524,0.02623237,0.02150781,0.03219724,0.04202724,0.03587537,0.02786296,0.03050116,0.9948391,0.05330054,0.02329234,0.02719175,0.02107017,0.03063268,0.03688861,0.03425973,0.02709474,0.0319666,0.9949383,0.05606278,0.02323489,0.02670584,0.02200939,0.03209191,0.04111805,0.03595213,0.02775269,0.03127625,0.9947377,0.05475357,1
0.01213329,0.01411619,0.01192878,0.01959245,0.02841066,0.02205553,0.01539574,0.01778782,0.9981986,0.02966285,0.01254185,0.01461855,0.01184111,0.01853597,0.0247684,0.02143181,0.01538394,0.01824493,0.9982573,0.03138773,0.01327568,0.01521228,0.01209275,0.01804585,0.02649485,0.02090403,0.01574916,0.01869262,0.9981761,0.03206978,1
0.01366558,0.01584469,0.01251739,0.02010476,0.0274492,0.02311795,0.0164672,0.0197554,0.997961,0.03355414,0.01430352,0.01625963,0.01228446,0.01878086,0.02385852,0.02225566,0.01600615,0.02050759,0.9980057,0.03564453,0.01485851,0.01701983,0.0127117,0.01934198,0.02610137,0.02267471,0.01668439,0.02071928,0.9978829,0.03578438,1
0.01473656,0.01637054,0.01258451,0.01943677,0.0254211,0.02216242,0.01580819,0.02072289,0.9979472,0.0355412,0.01490034,0.01666904,0.01244869,0.01882938,0.02287558,0.02254852,0.01593998,0.02093762,0.9979584,0.03668031,0.01563916,0.01745572,0.01284552,0.01891017,0.0250494,0.02215443,0.01632109,0.02112486,0.9978575,0.03711741,1
0.01385968,0.01609862,0.01393189,0.02182963,0.03044757,0.02458811,0.01747883,0.02014367,0.9977466,0.03371495,0.01436952,0.01687329,0.01338408,0.02085357,0.02691348,0.02377828,0.01716072,0.02088927,0.9977986,0.03566693,0.01521152,0.01736973,0.01391452,0.02076307,0.02820045,0.023845,0.01749693,0.02120821,0.9976877,0.03662942,1
0.0201924,0.02240633,0.01797908,0.02679761,0.03652696,0.02910009,0.02168438,0.0264884,0.9962957,0.04572577,0.0204571,0.0225782,0.01776735,0.02628993,0.03432516,0.02887088,0.02164345,0.02671219,0.996329,0.04690027,0.02133101,0.02375593,0.01797431,0.02580801,0.03405487,0.0284907,0.02216459,0.02734434,0.9962223,0.04818901,1
0.01072276,0.01250499,0.01076744,0.0189571,0.02486371,0.0204057,0.01387069,0.01572592,0.9985486,0.02607401,0.01117,0.01286286,0.01068218,0.01814071,0.02171262,0.01957111,0.01360035,0.01638632,0.9985883,0.02792739,0.01181546,0.01349263,0.01086441,0.01767846,0.02325501,0.01951436,0.0136718,0.01656351,0.998532,0.02826223,1
0.0139367,0.01590813,0.01342745,0.0228365,0.03166068,0.02524244,0.01707717,0.01958153,0.9977073,0.03341122,0.01463967,0.01648451,0.01315803,0.0215289,0.02731689,0.02423941,0.01713492,0.02045943,0.9977831,0.0354985,0.01536066,0.0172587,0.01383373,0.02143715,0.0294122,0.02423161,0.01788683,0.02067743,0.997657,0.03599982,1
0.01527601,0.01734745,0.01403897,0.022693,0.03196226,0.02458774,0.01778752,0.02057605,0.9975594,0.03553855,0.0159285,0.01770531,0.01372751,0.02173423,0.02804469,0.02408008,0.01757875,0.02120331,0.9976138,0.0376007,0.01659601,0.0186153,0.01390371,0.02129603,0.0294322,0.02367036,0.01788484,0.02160011,0.9975348,0.03798127,1
0.01579879,0.01808809,0.01604147,0.02642385,0.03640319,0.02893572,0.02037461,0.02176283,0.9970117,0.03720333,0.01643135,0.01871629,0.01573565,0.02541969,0.03243319,0.02787181,0.02026234,0.02257127,0.9971081,0.03889342,0.01742017,0.01965648,0.01627091,0.02468745,0.0326767,0.02737911,0.02039469,0.02308914,0.9970288,0.04003791,1
0.01875248,0.02157648,0.01851656,0.02978143,0.03954876,0.03202318,0.02366276,0.02546298,0.9961052,0.04392707,0.01945037,0.02240932,0.0182657,0.02809418,0.03374879,0.03137513,0.02375075,0.02648719,0.9962096,0.04662705,0.0194741,0.02231438,0.01864216,0.02888775,0.03846732,0.03175003,0.02371014,0.02614823,0.9960611,0.0454904,1
0.02243793,0.02469555,0.01980216,0.02875177,0.03483679,0.03036593,0.02374023,0.02821794,0.9958129,0.05028771,0.0235165,0.02576948,0.0188774,0.02663342,0.03100185,0.02880604,0.02297082,0.02920636,0.9958447,0.05328332,0.02388676,0.02578335,0.01936817,0.02695302,0.03256808,0.0287917,0.02362338,0.02915267,0.9957716,0.05295662,1
0.01663347,0.02253946,0.01585351,0.02751071,0.03292673,0.03004357,0.02211433,0.02528395,0.9966841,0.04138469,0.01699789,0.0231485,0.01548446,0.02630193,0.02944708,0.02923608,0.0221481,0.0262318,0.9967461,0.04289802,0.01766108,0.02358126,0.01574936,0.02613973,0.03136395,0.0289136,0.02207262,0.02639789,0.9966516,0.04338679,1
0.0177409,0.02301303,0.01540439,0.02545479,0.02933255,0.02787274,0.0210999,0.02549387,0.9968671,0.04235514,0.01810591,0.02323421,0.01515333,0.02446096,0.02632061,0.02743956,0.02077594,0.02630116,0.9969078,0.04370648,0.01892062,0.02371116,0.01545227,0.02440033,0.02825213,0.02736705,0.02116712,0.02654471,0.996777,0.04451359,1
0.01992447,0.02450542,0.01662852,0.02568902,0.03064175,0.02786578,0.02136735,0.02721417,0.996495,0.04638007,0.02056293,0.02542123,0.01624325,0.02418613,0.02710436,0.02661178,0.02142268,0.02803054,0.9965151,0.04850025,0.02081999,0.02525324,0.01641789,0.02470279,0.02967392,0.02708694,0.0215036,0.02820905,0.9964346,0.04790264,1
0.01844129,0.0230776,0.01572186,0.02517312,0.03209279,0.0281657,0.02104131,0.02609653,0.9967207,0.04298223,0.01892344,0.0234878,0.01528117,0.02422316,0.02877353,0.02745392,0.0209103,0.02636782,0.996765,0.04489256,0.01928147,0.02377637,0.01587143,0.02475033,0.03081359,0.02807293,0.02134745,0.02700606,0.9966261,0.04485661,1
0.01880054,0.02532219,0.01874997,0.03282291,0.04111465,0.0356021,0.0259595,0.02826633,0.9955199,0.0456705,0.0190581,0.02606544,0.01831516,0.03159087,0.03771033,0.03460849,0.02555798,0.02941637,0.9955949,0.04771256,0.01969809,0.02641537,0.01908566,0.03162397,0.03976205,0.03527869,0.02607875,0.02960033,0.9954327,0.04776724,1
0.01141225,0.01626167,0.01116391,0.02039949,0.02600521,0.02366404,0.01596364,0.01925038,0.998142,0.03025594,0.01130193,0.01617835,0.01112399,0.02040511,0.02427258,0.02386244,0.01608038,0.01952248,0.9981694,0.03049694,0.01233992,0.0172685,0.01140807,0.02001903,0.02519293,0.0236406,0.01637701,0.0198772,0.9980549,0.03237638,1
0.01148732,0.01534055,0.01055069,0.0189458,0.0223813,0.02215492,0.01451641,0.01928462,0.9983276,0.03049885,0.01135319,0.01530563,0.01042827,0.01876008,0.02070112,0.02244978,0.01431307,0.01958082,0.9983497,0.03087571,0.01238233,0.01634336,0.01087049,0.01926432,0.02263418,0.02283711,0.0153788,0.02009948,0.9981945,0.03199666,1
0.01534018,0.02083919,0.0147251,0.02427859,0.02826116,0.02683312,0.02028139,0.02340191,0.9972889,0.03822575,0.01557024,0.02141439,0.01453556,0.0234919,0.02555333,0.02610655,0.02000142,0.02400724,0.9973224,0.03966025,0.01605967,0.02158524,0.01501113,0.02351282,0.02687619,0.02614474,0.02018244,0.02402304,0.9972507,0.03998487,1
0.01527714,0.02109185,0.01423112,0.02365917,0.0271956,0.02639246,0.01951628,0.02415019,0.9973174,0.03895177,0.01560963,0.02154311,0.01388128,0.02264308,0.0246081,0.02613167,0.0194726,0.02451945,0.9973538,0.04004249,0.01645469,0.0220142,0.01436691,0.02279994,0.02628057,0.02577445,0.01986296,0.02457951,0.9972407,0.04093619,1
0.0104329,0.01579515,0.01134455,0.02068546,0.02562485,0.02385216,0.01612546,0.0184718,0.9982242,0.02840232,0.01045855,0.01579691,0.01137452,0.0204442,0.0229551,0.02371795,0.01628633,0.01880061,0.9982642,0.02922598,0.01142488,0.01647538,0.01161203,0.02003673,0.02469354,0.02336857,0.0162277,0.01926427,0.9981738,0.03033944,1
0.01160123,0.01602726,0.01161525,0.02017613,0.02471464,0.02232846,0.01564868,0.01862098,0.9982453,0.02952891,0.01187247,0.01618126,0.01140995,0.01993441,0.02149517,0.02235881,0.01548287,0.0192959,0.9982695,0.03088156,0.01266466,0.01688777,0.01146523,0.01918864,0.02323927,0.02164293,0.01571011,0.01947874,0.9982053,0.03172225,1
0.01898652,0.02771652,0.02159623,0.03937267,0.04668137,0.0438473,0.0307688,0.03139434,0.9942025,0.04880539,0.01861417,0.02769625,0.02136528,0.03883227,0.04451884,0.04457777,0.03060808,0.03174147,0.9942716,0.04932037,0.02044351,0.02953788,0.02196017,0.03762514,0.04485336,0.04284064,0.0310157,0.03308408,0.994056,0.05254125,1
0.03012774,0.03152226,0.02341395,0.03170321,0.03667727,0.03395265,0.0269773,0.03487982,0.9939726,0.06419922,0.03133903,0.03233477,0.02304013,0.02964996,0.03232242,0.03213757,0.02648236,0.0360818,0.9939759,0.06703471,0.0311799,0.03276818,0.02319176,0.0307886,0.03537422,0.03263082,0.02683849,0.03588894,0.993829,0.06669299,1
0.01975127,0.02813251,0.02094005,0.035999,0.04108343,0.03908116,0.02949147,0.03135068,0.9947451,0.04998437,0.01954412,0.02817567,0.02058864,0.03530873,0.03890195,0.03920924,0.02951592,0.03169471,0.9948062,0.05086881,0.02113627,0.0292857,0.02126043,0.03445984,0.03926698,0.03773738,0.02955956,0.03258365,0.9946983,0.05224708,1
0.01235279,0.01747619,0.01259693,0.02191233,0.0269291,0.02437723,0.01763906,0.01988951,0.9979441,0.03137749,0.01251725,0.01770157,0.01240822,0.02075296,0.0229638,0.02399495,0.01707118,0.020926,0.997991,0.03356923,0.0130023,0.01787506,0.01300308,0.02142408,0.02669188,0.02418446,0.01825513,0.02027181,0.9978972,0.03229495,1
0.01949144,0.02763114,0.02078737,0.03510112,0.0400759,0.03874122,0.02977126,0.03050633,0.9948992,0.049439,0.01960098,0.02778554,0.01970831,0.03307416,0.03451654,0.03849433,0.0286744,0.0319812,0.9950669,0.05181769,0.0203873,0.02838872,0.02100585,0.03400655,0.03961712,0.03851157,0.02956077,0.0311546,0.9948578,0.05041264,1
0.01853385,0.02673164,0.01955182,0.03384525,0.03808758,0.03689938,0.02806246,0.03020877,0.9952657,0.04845619,0.01817754,0.0265575,0.01959703,0.03413034,0.03700548,0.03722263,0.02792639,0.0302946,0.995305,0.04827797,0.01971792,0.02807108,0.01980644,0.03225961,0.03545676,0.03528334,0.02755528,0.03114952,0.9952828,0.05070227,1
0.02040022,0.02641653,0.01779941,0.02664029,0.03198302,0.02909593,0.0237752,0.02916872,0.9960839,0.04889652,0.02051223,0.02647179,0.01759683,0.02680246,0.02960905,0.0292345,0.02353753,0.02923556,0.996122,0.04951198,0.02111372,0.0271968,0.01794918,0.02583108,0.03011669,0.02833834,0.02384565,0.02966613,0.9960676,0.05015497,1
0.01750147,0.02507474,0.01727403,0.02774883,0.03226233,0.03053751,0.02452903,0.02790881,0.9962704,0.04569463,0.01751615,0.02477216,0.01696905,0.02816469,0.03085628,0.03082665,0.02473306,0.02786084,0.9962975,0.04581859,0.01844712,0.0256815,0.01729212,0.02693233,0.0312719,0.02980824,0.02430359,0.02852726,0.9962373,0.04707501,1
0.02115792,0.02937459,0.02076445,0.0331497,0.0403888,0.03726461,0.02972586,0.03224198,0.9947076,0.05266044,0.02090666,0.02959032,0.02040464,0.03310422,0.03765551,0.03767131,0.02976512,0.03250393,0.9947679,0.05322035,0.02195891,0.03029427,0.02075355,0.03242861,0.03909652,0.03666541,0.02954244,0.0327851,0.9946548,0.05439754,1
0.02473182,0.0361558,0.02778049,0.04548065,0.05166062,0.0500902,0.03905222,0.03896153,0.991546,0.06209977,0.02444528,0.03541068,0.02720706,0.04533426,0.04928952,0.05121647,0.03898239,0.03929031,0.9916014,0.062958,0.02626529,0.03696874,0.02774415,0.04438291,0.04895734,0.04878137,0.03821309,0.0402405,0.9915236,0.06503105,1
0.01334844,0.01821898,0.01356685,0.02297659,0.02871378,0.02580244,0.01839407,0.02083537,0.9977055,0.03314846,0.01344524,0.01855042,0.01301388,0.02133063,0.02389286,0.02506113,0.0179815,0.02192208,0.9977809,0.03579579,0.01399906,0.01886127,0.01373369,0.0220514,0.02800034,0.02511185,0.01883345,0.02132915,0.9976812,0.03437008,1
0.01897464,0.02997355,0.02358672,0.04404816,0.05278469,0.04913403,0.03559896,0.03366557,0.992948,0.05194455,0.01884977,0.02990625,0.02284922,0.04312794,0.04843713,0.05008731,0.03607378,0.03421068,0.9930869,0.05310559,0.02040908,0.03156932,0.02390574,0.04242511,0.05094277,0.04801672,0.03562442,0.03466862,0.9929228,0.05429462,1
0.02010873,0.03025291,0.02382264,0.04142734,0.0493586,0.04559913,0.03383133,0.03326452,0.9934389,0.05204835,0.02013286,0.03055426,0.02333603,0.04024301,0.04571074,0.04602673,0.03409752,0.03373979,0.9935566,0.0532303,0.02104395,0.03130872,0.02408999,0.0403458,0.04776942,0.04486406,0.03363102,0.03423444,0.9934112,0.05390063,1
0.02388382,0.0346645,0.02744828,0.0453766,0.05074714,0.04664919,0.03702144,0.03793324,0.9920611,0.060575,0.02379689,0.0345827,0.02704256,0.04505956,0.04818154,0.04690339,0.03713124,0.03837436,0.9921328,0.0614484,0.02569005,0.03635987,0.027317,0.04226216,0.04678066,0.04451992,0.03648034,0.03941291,0.992151,0.06377521,1
0.02191035,0.03110327,0.02333197,0.03819549,0.0448966,0.04232423,0.03313831,0.03438181,0.9936519,0.05583838,0.02135782,0.03093093,0.02308491,0.03844276,0.04370151,0.04340561,0.03354796,0.0342049,0.9936853,0.0554667,0.02329835,0.03281005,0.02334455,0.03589334,0.04229967,0.04039411,0.03256514,0.03557612,0.9936704,0.05847657,1
0.02723315,0.04506303,0.03727158,0.07065231,0.08729757,0.0830022,0.05821558,0.04967515,0.982078,0.07747779,0.02809081,0.0468029,0.03612289,0.06763186,0.07720663,0.07970746,0.05887617,0.05217498,0.9827899,0.08223511,0.03006142,0.04826945,0.03795934,0.0671152,0.07783044,0.07697807,0.05843579,0.05310336,0.9827046,0.08303569,1
0.04759241,0.05413646,0.04275295,0.06104365,0.07013032,0.06656732,0.05209216,0.05781039,0.9812413,0.1049314,0.05052588,0.05667347,0.04173683,0.0552864,0.05876042,0.06083576,0.05165075,0.06090782,0.9815111,0.111988,0.04980136,0.0564806,0.04283292,0.05639992,0.06177833,0.0611796,0.05177832,0.05832022,0.9817065,0.1092011,2
0.05033968,0.05962053,0.04865272,0.07082348,0.08364336,0.07764129,0.06022538,0.06387348,0.9761496,0.1137056,0.05561291,0.06359545,0.04568129,0.06169084,0.06635293,0.06904602,0.05849243,0.06804457,0.9767818,0.1250847,0.05434886,0.06356855,0.04738775,0.06336904,0.06920704,0.06886553,0.05816434,0.0651472,0.9772215,0.1209246,2
0.06328933,0.07538769,0.05931403,0.08509668,0.09656977,0.09279088,0.07369336,0.08084767,0.9636897,0.1447438,0.06773993,0.07905424,0.05632868,0.07573309,0.080979,0.08464765,0.0714431,0.0847021,0.9643617,0.155751,0.06582531,0.07811706,0.0600445,0.08158499,0.08747616,0.08897564,0.07503839,0.08272918,0.9638405,0.1492348,2
0.07103086,0.08351385,0.06364182,0.09018178,0.1061065,0.09840801,0.07957405,0.08851189,0.9565812,0.1601261,0.0741738,0.08590557,0.06178725,0.08249235,0.09334403,0.09228957,0.07766753,0.09159929,0.957349,0.1683018,0.0743148,0.08631363,0.06499925,0.08782184,0.09445642,0.09566725,0.08135344,0.09115525,0.9565632,0.1645437,2
0.06076517,0.07175753,0.0567953,0.0828159,0.09610806,0.0918356,0.0713065,0.07721673,0.9660113,0.1384875,0.06498991,0.07491808,0.05407077,0.07384647,0.08149371,0.08301773,0.06902196,0.08135139,0.9668117,0.1488175,0.06399316,0.07553975,0.05703982,0.07787962,0.08487917,0.08561419,0.07173903,0.08071509,0.9662324,0.145186,2
0.06502558,0.07693486,0.06224307,0.08942026,0.1032067,0.09591236,0.07695514,0.08274339,0.9609261,0.1482709,0.0689073,0.08059199,0.05898613,0.08100019,0.08881508,0.08884332,0.07494912,0.08724252,0.9617499,0.1573012,0.06894103,0.0809278,0.06230821,0.084659,0.08986077,0.09080065,0.07756439,0.08623122,0.9611643,0.1550477,2
0.06728458,0.0788209,0.06260213,0.08890517,0.1007796,0.09651,0.07785632,0.08469717,0.9599366,0.1524882,0.07018844,0.08065169,0.06075566,0.0825365,0.09015495,0.09164968,0.07692989,0.08719174,0.9605047,0.1595238,0.07104583,0.0824082,0.06302544,0.08375549,0.08967928,0.0911615,0.07830884,0.08799333,0.9600812,0.1587147,2
0.06093074,0.06812442,0.05313956,0.0720206,0.08163722,0.07775677,0.0627828,0.07241733,0.9717023,0.1324151,0.06406389,0.0706633,0.0508163,0.06623381,0.0705483,0.07312013,0.0617226,0.0749029,0.9719856,0.1394045,0.0633055,0.07001962,0.05244248,0.06750879,0.07226191,0.07262827,0.06238322,0.07208575,0.9724842,0.135911,2
0.05626705,0.06708737,0.05703977,0.08466684,0.09863944,0.09381334,0.07003862,0.07104176,0.9682498,0.1261769,0.06129631,0.07233234,0.05406071,0.07382515,0.07713913,0.08225557,0.06778817,0.07683747,0.9693907,0.1403714,0.06286406,0.07401948,0.05568757,0.07406714,0.07939272,0.0807366,0.06921633,0.0775784,0.9689367,0.139689,2
0.07660381,0.08933103,0.06921382,0.09958101,0.1154608,0.1083609,0.08664621,0.09443224,0.9490629,0.1709567,0.08252575,0.09318277,0.06575338,0.08846066,0.09570125,0.09816109,0.08440021,0.09977952,0.9500603,0.184036,0.08070967,0.09377298,0.06969127,0.0928604,0.09936902,0.09983604,0.08677067,0.09826257,0.9497853,0.1791494,2
0.06514648,0.07574725,0.05982418,0.08584652,0.09972659,0.09365108,0.07305229,0.08024488,0.9631413,0.144696,0.06975523,0.07905325,0.05766537,0.07713933,0.08308498,0.08599231,0.07193503,0.08410199,0.9639657,0.154382,0.06966079,0.0799427,0.05965386,0.07888471,0.08568505,0.08525817,0.07239487,0.08304709,0.9638255,0.1525352,2
0.06753503,0.08288315,0.06866445,0.1015642,0.1232876,0.1127923,0.08554787,0.08725853,0.9522451,0.1546423,0.07254764,0.08617327,0.06634322,0.0923838,0.1053171,0.1046091,0.08438794,0.09137677,0.9536867,0.1653806,0.07403155,0.08869293,0.06842896,0.09302859,0.102604,0.1015741,0.08457673,0.09228943,0.9534394,0.166595,2
0.06268652,0.07319581,0.0590966,0.08525829,0.1023904,0.09457723,0.07279397,0.0780286,0.9640314,0.140637,0.06575616,0.07556982,0.05761902,0.07962763,0.090505,0.09003141,0.07250217,0.08073394,0.9647284,0.1467396,0.06764538,0.07751637,0.05850521,0.07690505,0.08372246,0.08339725,0.07035797,0.07897034,0.9660137,0.14746,2
0.05542043,0.06345357,0.05124727,0.07421315,0.08853459,0.08153191,0.06207478,0.06692479,0.9732438,0.1214371,0.05681216,0.0653993,0.05040573,0.06894633,0.076529,0.07843369,0.06115758,0.06939675,0.973745,0.1282846,0.05993281,0.0678214,0.0518932,0.06751871,0.07372623,0.0727615,0.06125136,0.07031774,0.9739509,0.1286471,2
0.06392472,0.07785894,0.06560988,0.09918369,0.1197519,0.1100529,0.08169641,0.08244666,0.9562806,0.1459898,0.06816278,0.08158765,0.06334395,0.09032387,0.1022467,0.1029655,0.08093372,0.08658115,0.9576915,0.1557257,0.07172807,0.08438104,0.06477305,0.08751824,0.09606234,0.09684131,0.08086582,0.08841421,0.9578127,0.1597255,2
0.06956279,0.08209604,0.06602472,0.09487281,0.1118095,0.104173,0.08159307,0.08654973,0.9556348,0.1559547,0.07411075,0.08607539,0.06379845,0.08533169,0.09302314,0.09557723,0.0805849,0.09129325,0.9566414,0.1672346,0.07371398,0.08611935,0.06592396,0.08817489,0.09428036,0.09509766,0.08027217,0.08867415,0.9571584,0.1632106,2
0.06283731,0.07484778,0.06259627,0.09228364,0.1104864,0.1023403,0.07655272,0.07897301,0.9610003,0.1404109,0.06927783,0.08032679,0.059963,0.07949972,0.08551788,0.08949742,0.0750273,0.08520616,0.9624524,0.1559023,0.06906892,0.0807974,0.06120544,0.08313109,0.08979807,0.0899868,0.07565063,0.08274826,0.9624946,0.1513837,2
